REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,18/10/2022 9:50,4142,131.66,TRADE
VIC1,18/10/2022 9:55,4128.03,128.87,TRADE
VIC1,18/10/2022 10:00,4137.48,106.82,TRADE
VIC1,18/10/2022 10:05,4097.81,129.62,TRADE
VIC1,18/10/2022 10:10,4133.95,106.99,TRADE
VIC1,18/10/2022 10:15,4078.52,95.25,TRADE
VIC1,18/10/2022 10:20,4058.33,107.34,TRADE
VIC1,18/10/2022 10:25,4100.39,126.2,TRADE
VIC1,18/10/2022 10:30,4081.53,136.78,TRADE
VIC1,18/10/2022 10:35,4045.2,46.06,TRADE
VIC1,18/10/2022 10:40,4047.09,106.66,TRADE
VIC1,18/10/2022 10:45,4101.56,128.78,TRADE
VIC1,18/10/2022 10:50,4080.16,127.39,TRADE
VIC1,18/10/2022 10:55,4020.23,58.54,TRADE
VIC1,18/10/2022 11:00,4036.35,91.86,TRADE
VIC1,18/10/2022 11:05,4041.36,131.41,TRADE
VIC1,18/10/2022 11:10,4104.64,28.96,TRADE
VIC1,18/10/2022 11:15,4088.88,0.33,TRADE
VIC1,18/10/2022 11:20,4031.58,20.03,TRADE
VIC1,18/10/2022 11:25,4088.87,94.88,TRADE
VIC1,18/10/2022 11:30,4029.43,104.69,TRADE
VIC1,18/10/2022 11:35,3967.23,96.78,TRADE
VIC1,18/10/2022 11:40,3982.38,136.78,TRADE
VIC1,18/10/2022 11:45,3991.43,110.39,TRADE
VIC1,18/10/2022 11:50,4059.02,136.78,TRADE
VIC1,18/10/2022 11:55,3995.57,136.78,TRADE
VIC1,18/10/2022 12:00,3989.32,136.78,TRADE
VIC1,18/10/2022 12:05,4027.94,145.15,TRADE
VIC1,18/10/2022 12:10,4044.68,144.33,TRADE
VIC1,18/10/2022 12:15,4047.56,146.85,TRADE
VIC1,18/10/2022 12:20,4088.71,136.78,TRADE
VIC1,18/10/2022 12:25,4070.56,165,TRADE
VIC1,18/10/2022 12:30,4041.95,165,TRADE
VIC1,18/10/2022 12:35,4054.22,159.36,TRADE
VIC1,18/10/2022 12:40,3988.58,151.73,TRADE
VIC1,18/10/2022 12:45,3991.42,156.38,TRADE
VIC1,18/10/2022 12:50,4036.46,141.93,TRADE
VIC1,18/10/2022 12:55,3927.27,117.9,TRADE
VIC1,18/10/2022 13:00,3915.9,193.45,TRADE
VIC1,18/10/2022 13:05,3924.1,118.58,TRADE
VIC1,18/10/2022 13:10,3891.43,98.97,TRADE
VIC1,18/10/2022 13:15,3864.18,94.63,TRADE
VIC1,18/10/2022 13:20,3865.55,136.78,TRADE
VIC1,18/10/2022 13:25,3851.68,95.25,TRADE
VIC1,18/10/2022 13:30,3856.98,117.78,TRADE
VIC1,18/10/2022 13:35,3868.98,98.68,TRADE
VIC1,18/10/2022 13:40,3895.95,34.95,TRADE
VIC1,18/10/2022 13:45,3899.46,97.13,TRADE
VIC1,18/10/2022 13:50,3948.41,135.91,TRADE
VIC1,18/10/2022 13:55,3967.68,130.84,TRADE
VIC1,18/10/2022 14:00,4014.95,136.11,TRADE
VIC1,18/10/2022 14:05,3984.94,115.45,TRADE
VIC1,18/10/2022 14:10,3947.12,86.7,TRADE
VIC1,18/10/2022 14:15,3932.66,133.18,TRADE
VIC1,18/10/2022 14:20,3974.99,145.31,TRADE
VIC1,18/10/2022 14:25,3999.45,147.98,TRADE
VIC1,18/10/2022 14:30,3982.33,152.42,TRADE
VIC1,18/10/2022 14:35,3974.07,136.78,TRADE
VIC1,18/10/2022 14:40,3992.06,92.65,TRADE
VIC1,18/10/2022 14:45,3923.46,9.04,TRADE
VIC1,18/10/2022 14:50,3880.57,12.61,TRADE
VIC1,18/10/2022 14:55,3821.89,30.46,TRADE
VIC1,18/10/2022 15:00,3858.49,39.68,TRADE
VIC1,18/10/2022 15:05,3784.57,19.07,TRADE
VIC1,18/10/2022 15:10,3866.58,9.04,TRADE
VIC1,18/10/2022 15:15,3923.07,17.57,TRADE
VIC1,18/10/2022 15:20,4004.32,31.7,TRADE
VIC1,18/10/2022 15:25,3933.27,28.18,TRADE
VIC1,18/10/2022 15:30,4014.51,69.96,TRADE
VIC1,18/10/2022 15:35,3936.53,10.96,TRADE
VIC1,18/10/2022 15:40,3966.21,29.86,TRADE
VIC1,18/10/2022 15:45,3964.11,28.94,TRADE
VIC1,18/10/2022 15:50,4124.98,32.97,TRADE
VIC1,18/10/2022 15:55,4184.99,44.32,TRADE
VIC1,18/10/2022 16:00,4235.96,107.81,TRADE
VIC1,18/10/2022 16:05,4279.65,19.13,TRADE
VIC1,18/10/2022 16:10,4293.02,38.9,TRADE
VIC1,18/10/2022 16:15,4345.39,39.77,TRADE
VIC1,18/10/2022 16:20,4401.95,39.63,TRADE
VIC1,18/10/2022 16:25,4391.14,45.42,TRADE
VIC1,18/10/2022 16:30,4443.58,51,TRADE
VIC1,18/10/2022 16:35,4567.57,58.13,TRADE
VIC1,18/10/2022 16:40,4581.85,58.04,TRADE
VIC1,18/10/2022 16:45,4688.1,96.32,TRADE
VIC1,18/10/2022 16:50,4810.32,107.61,TRADE
VIC1,18/10/2022 16:55,4791.78,132.74,TRADE
VIC1,18/10/2022 17:00,4913.05,174.18,TRADE
VIC1,18/10/2022 17:05,4996.33,135.18,TRADE
VIC1,18/10/2022 17:10,4987.68,176.54,TRADE
VIC1,18/10/2022 17:15,4935.75,199.5,TRADE
VIC1,18/10/2022 17:20,5021.71,183.68,TRADE
VIC1,18/10/2022 17:25,5117.01,207.87,TRADE
VIC1,18/10/2022 17:30,5193.67,238.84,TRADE
VIC1,18/10/2022 17:35,5120.96,200.75,TRADE
VIC1,18/10/2022 17:40,5266,204.65,TRADE
VIC1,18/10/2022 17:45,5285.65,208.5,TRADE
VIC1,18/10/2022 17:50,5280.42,204.9,TRADE
VIC1,18/10/2022 17:55,5307.27,204.9,TRADE
VIC1,18/10/2022 18:00,5272.14,249.5,TRADE
VIC1,18/10/2022 18:05,5264.76,229.14,TRADE
VIC1,18/10/2022 18:10,5359.45,220.68,TRADE
VIC1,18/10/2022 18:15,5364.53,247.35,TRADE
VIC1,18/10/2022 18:20,5385.78,244.22,TRADE
VIC1,18/10/2022 18:25,5452.57,253.46,TRADE
VIC1,18/10/2022 18:30,5435.18,240.23,TRADE
VIC1,18/10/2022 18:35,5438.34,250.38,TRADE
VIC1,18/10/2022 18:40,5469.42,249.5,TRADE
VIC1,18/10/2022 18:45,5390,249.5,TRADE
VIC1,18/10/2022 18:50,5454.49,219.8,TRADE
VIC1,18/10/2022 18:55,5528.58,249.5,TRADE
VIC1,18/10/2022 19:00,5535.41,209.53,TRADE
VIC1,18/10/2022 19:05,5546.8,239.21,TRADE
VIC1,18/10/2022 19:10,5581.53,255.57,TRADE
VIC1,18/10/2022 19:15,5536.96,213.35,TRADE
VIC1,18/10/2022 19:20,5554.64,215.55,TRADE
VIC1,18/10/2022 19:25,5472.57,211.54,TRADE
VIC1,18/10/2022 19:30,5489.96,211.3,TRADE
VIC1,18/10/2022 19:35,5534.97,213.59,TRADE
VIC1,18/10/2022 19:40,5523.64,213.35,TRADE
VIC1,18/10/2022 19:45,5436.83,199.95,TRADE
VIC1,18/10/2022 19:50,5513.96,213.31,TRADE
VIC1,18/10/2022 19:55,5522.42,215.16,TRADE
VIC1,18/10/2022 20:00,5452.85,206.95,TRADE
VIC1,18/10/2022 20:05,5425.63,199.5,TRADE
VIC1,18/10/2022 20:10,5329.04,199.5,TRADE
VIC1,18/10/2022 20:15,5319.8,199.5,TRADE
VIC1,18/10/2022 20:20,5361.1,199.5,TRADE
VIC1,18/10/2022 20:25,5306,199.5,TRADE
VIC1,18/10/2022 20:30,5287.22,192.64,TRADE
VIC1,18/10/2022 20:35,5267.98,196.23,TRADE
VIC1,18/10/2022 20:40,5227.67,191.38,TRADE
VIC1,18/10/2022 20:45,5188.5,192.68,TRADE
VIC1,18/10/2022 20:50,5112.59,185.79,TRADE
VIC1,18/10/2022 20:55,5068.93,178.08,TRADE
VIC1,18/10/2022 21:00,5057.02,176.62,TRADE
VIC1,18/10/2022 21:05,5050.61,193.18,TRADE
VIC1,18/10/2022 21:10,5005.6,199.5,TRADE
VIC1,18/10/2022 21:15,4961.13,191.55,TRADE
VIC1,18/10/2022 21:20,5010.51,199.5,TRADE
VIC1,18/10/2022 21:25,4975.21,178.09,TRADE
VIC1,18/10/2022 21:30,4926.2,178.17,TRADE
VIC1,18/10/2022 21:35,4820.18,186.48,TRADE
VIC1,18/10/2022 21:40,4779.37,171.39,TRADE
VIC1,18/10/2022 21:45,4792.69,156.6,TRADE
VIC1,18/10/2022 21:50,4687.33,146.32,TRADE
VIC1,18/10/2022 21:55,4631.82,147.46,TRADE
VIC1,18/10/2022 22:00,4682.87,148.83,TRADE
VIC1,18/10/2022 22:05,4676.2,153.68,TRADE
VIC1,18/10/2022 22:10,4652.86,186.45,TRADE
VIC1,18/10/2022 22:15,4664,187.88,TRADE
VIC1,18/10/2022 22:20,4581.05,143.37,TRADE
VIC1,18/10/2022 22:25,4547.58,142.99,TRADE
VIC1,18/10/2022 22:30,4556.6,145.17,TRADE
VIC1,18/10/2022 22:35,4503.11,146.6,TRADE
VIC1,18/10/2022 22:40,4557.22,147.63,TRADE
VIC1,18/10/2022 22:45,4548.63,147.89,TRADE
VIC1,18/10/2022 22:50,4481.54,144,TRADE
VIC1,18/10/2022 22:55,4513.47,143.26,TRADE
VIC1,18/10/2022 23:00,4557.93,143.09,TRADE
VIC1,18/10/2022 23:05,4534.14,146.56,TRADE
VIC1,18/10/2022 23:10,4672.68,157.01,TRADE
VIC1,18/10/2022 23:15,4673.85,179.61,TRADE
VIC1,18/10/2022 23:20,4661.33,179.61,TRADE
VIC1,18/10/2022 23:25,4682.92,179.61,TRADE
VIC1,18/10/2022 23:30,4733.73,162.1,TRADE
VIC1,18/10/2022 23:35,4671.56,160.29,TRADE
VIC1,18/10/2022 23:40,4662.44,157.08,TRADE
VIC1,18/10/2022 23:45,4577.46,143.08,TRADE
VIC1,18/10/2022 23:50,4624.59,144.49,TRADE
VIC1,18/10/2022 23:55,4579.51,144.83,TRADE
VIC1,19/10/2022 0:00,4573.24,147.6,TRADE
VIC1,19/10/2022 0:05,4555.55,162.02,TRADE
VIC1,19/10/2022 0:10,4480.7,183.2,TRADE
VIC1,19/10/2022 0:15,4465.59,157.56,TRADE
VIC1,19/10/2022 0:20,4486.93,154.99,TRADE
VIC1,19/10/2022 0:25,4438.82,146.34,TRADE
VIC1,19/10/2022 0:30,4358.27,143.23,TRADE
VIC1,19/10/2022 0:35,4368.95,143.46,TRADE
VIC1,19/10/2022 0:40,4436.73,150.08,TRADE
VIC1,19/10/2022 0:45,4381.37,144.96,TRADE
VIC1,19/10/2022 0:50,4358.3,143.64,TRADE
VIC1,19/10/2022 0:55,4375.93,144.63,TRADE
VIC1,19/10/2022 1:00,4299.56,131.74,TRADE
VIC1,19/10/2022 1:05,4271.58,140.26,TRADE
VIC1,19/10/2022 1:10,4316.77,143.53,TRADE
VIC1,19/10/2022 1:15,4229.87,119.08,TRADE
VIC1,19/10/2022 1:20,4305.11,121.52,TRADE
VIC1,19/10/2022 1:25,4273.81,121.96,TRADE
VIC1,19/10/2022 1:30,4220.22,119.14,TRADE
VIC1,19/10/2022 1:35,4232.1,139.83,TRADE
VIC1,19/10/2022 1:40,4181.76,120.67,TRADE
VIC1,19/10/2022 1:45,4094.2,116.34,TRADE
VIC1,19/10/2022 1:50,4123.55,115,TRADE
VIC1,19/10/2022 1:55,4113.22,115,TRADE
VIC1,19/10/2022 2:00,4079.14,115,TRADE
VIC1,19/10/2022 2:05,4126.14,127.68,TRADE
VIC1,19/10/2022 2:10,4129.99,128.96,TRADE
VIC1,19/10/2022 2:15,4096.02,117.13,TRADE
VIC1,19/10/2022 2:20,4089.01,134.3,TRADE
VIC1,19/10/2022 2:25,4082.12,134.09,TRADE
VIC1,19/10/2022 2:30,4097.02,134.17,TRADE
VIC1,19/10/2022 2:35,4025.18,117.5,TRADE
VIC1,19/10/2022 2:40,4039.1,132.76,TRADE
VIC1,19/10/2022 2:45,4086.64,134.17,TRADE
VIC1,19/10/2022 2:50,4078.85,132.8,TRADE
VIC1,19/10/2022 2:55,3991.16,113.43,TRADE
VIC1,19/10/2022 3:00,4075.49,132.76,TRADE
VIC1,19/10/2022 3:05,4102.58,135.78,TRADE
VIC1,19/10/2022 3:10,4077.03,132.62,TRADE
VIC1,19/10/2022 3:15,4053.05,132.52,TRADE
VIC1,19/10/2022 3:20,4039.89,132.59,TRADE
VIC1,19/10/2022 3:25,4057.23,132.73,TRADE
VIC1,19/10/2022 3:30,4096.09,132.99,TRADE
VIC1,19/10/2022 3:35,4023,115,TRADE
VIC1,19/10/2022 3:40,4085.49,131.62,TRADE
VIC1,19/10/2022 3:45,4136.77,134.07,TRADE
VIC1,19/10/2022 3:50,4128.09,134.16,TRADE
VIC1,19/10/2022 3:55,4145.24,135.98,TRADE
VIC1,19/10/2022 4:00,4103.2,135.97,TRADE
VIC1,19/10/2022 4:05,4135,145.98,TRADE
VIC1,19/10/2022 4:10,4213.42,149.82,TRADE
VIC1,19/10/2022 4:15,4204.42,149.99,TRADE
VIC1,19/10/2022 4:20,4255.96,149.99,TRADE
VIC1,19/10/2022 4:25,4311.49,179.96,TRADE
VIC1,19/10/2022 4:30,4324.59,149.99,TRADE
VIC1,19/10/2022 4:35,4377.21,144.63,TRADE
VIC1,19/10/2022 4:40,4393.11,138.46,TRADE
VIC1,19/10/2022 4:45,4406.32,145.84,TRADE
VIC1,19/10/2022 4:50,4423.8,149.99,TRADE
VIC1,19/10/2022 4:55,4486.67,150.11,TRADE
VIC1,19/10/2022 5:00,4553.76,161.02,TRADE
VIC1,19/10/2022 5:05,4657.45,154.05,TRADE
VIC1,19/10/2022 5:10,4803.4,199.5,TRADE
VIC1,19/10/2022 5:15,4865.51,199.5,TRADE
VIC1,19/10/2022 5:20,4880.72,199.5,TRADE
VIC1,19/10/2022 5:25,4983.4,196.1,TRADE
VIC1,19/10/2022 5:30,5045.86,199.5,TRADE
VIC1,19/10/2022 5:35,5138.05,192.64,TRADE
VIC1,19/10/2022 5:40,5180.54,197.73,TRADE
VIC1,19/10/2022 5:45,5262.42,199.5,TRADE
VIC1,19/10/2022 5:50,5296.64,199.5,TRADE
VIC1,19/10/2022 5:55,5359.52,199.5,TRADE
VIC1,19/10/2022 6:00,5395.46,199.5,TRADE
VIC1,19/10/2022 6:05,5516.27,199.5,TRADE
VIC1,19/10/2022 6:10,5633.93,199.5,TRADE
VIC1,19/10/2022 6:15,5684.95,200.83,TRADE
VIC1,19/10/2022 6:20,5691.28,199.5,TRADE
VIC1,19/10/2022 6:25,5730.74,199.5,TRADE
VIC1,19/10/2022 6:30,5728.48,199.5,TRADE
VIC1,19/10/2022 6:35,5698.05,231.82,TRADE
VIC1,19/10/2022 6:40,5676,211.52,TRADE
VIC1,19/10/2022 6:45,5710.38,201.18,TRADE
VIC1,19/10/2022 6:50,5655.19,199.5,TRADE
VIC1,19/10/2022 6:55,5676.78,199.5,TRADE
VIC1,19/10/2022 7:00,5630.87,174.42,TRADE
VIC1,19/10/2022 7:05,5438.61,175.26,TRADE
VIC1,19/10/2022 7:10,5383.34,185.62,TRADE
VIC1,19/10/2022 7:15,5331.24,155.01,TRADE
VIC1,19/10/2022 7:20,5266.6,144.99,TRADE
VIC1,19/10/2022 7:25,5241.04,154.15,TRADE
VIC1,19/10/2022 7:30,5140.81,116.93,TRADE
VIC1,19/10/2022 7:35,5063.45,140.34,TRADE
VIC1,19/10/2022 7:40,5025.44,147.37,TRADE
VIC1,19/10/2022 7:45,4946.57,103.61,TRADE
VIC1,19/10/2022 7:50,4858.85,30.94,TRADE
VIC1,19/10/2022 7:55,4813.46,42.29,TRADE
VIC1,19/10/2022 8:00,4733.1,41.91,TRADE
VIC1,19/10/2022 8:05,4639.77,115,TRADE
VIC1,19/10/2022 8:10,4611.22,95.25,TRADE
VIC1,19/10/2022 8:15,4563.83,36.59,TRADE
VIC1,19/10/2022 8:20,4477.27,31.02,TRADE
VIC1,19/10/2022 8:25,4400.41,14.32,TRADE
VIC1,19/10/2022 8:30,4333.11,19.13,TRADE
VIC1,19/10/2022 8:35,4249.58,7.58,TRADE
VIC1,19/10/2022 8:40,4189.57,2.29,TRADE
VIC1,19/10/2022 8:45,4136.59,8.94,TRADE
VIC1,19/10/2022 8:50,4035.5,0.13,TRADE
VIC1,19/10/2022 8:55,3970.4,0.13,TRADE
VIC1,19/10/2022 9:00,3965.6,0.6,TRADE
VIC1,19/10/2022 9:05,3874.14,0.02,TRADE
VIC1,19/10/2022 9:10,3823.6,-1.07,TRADE
VIC1,19/10/2022 9:15,3727.91,0.02,TRADE
VIC1,19/10/2022 9:20,3641.31,-2.85,TRADE
VIC1,19/10/2022 9:25,3568.2,-25.06,TRADE
VIC1,19/10/2022 9:30,3541.37,-36.92,TRADE
VIC1,19/10/2022 9:35,3506.75,-38,TRADE
VIC1,19/10/2022 9:40,3426.89,-38,TRADE
VIC1,19/10/2022 9:45,3441.94,-38,TRADE
VIC1,19/10/2022 9:50,3377.13,-45,TRADE
VIC1,19/10/2022 9:55,3353.46,-60,TRADE
VIC1,19/10/2022 10:00,3293.22,-60,TRADE
VIC1,19/10/2022 10:05,3287.19,-45,TRADE
VIC1,19/10/2022 10:10,3248.75,-60,TRADE
VIC1,19/10/2022 10:15,3216.29,-45,TRADE
VIC1,19/10/2022 10:20,3145.05,-50,TRADE
VIC1,19/10/2022 10:25,3134.32,-45,TRADE
VIC1,19/10/2022 10:30,3124.95,-65,TRADE
VIC1,19/10/2022 10:35,3101.51,-65,TRADE
VIC1,19/10/2022 10:40,3077.93,-65,TRADE
VIC1,19/10/2022 10:45,3080.83,-115.62,TRADE
VIC1,19/10/2022 10:50,3092.2,-116.31,TRADE
VIC1,19/10/2022 10:55,3120.69,-67.82,TRADE
VIC1,19/10/2022 11:00,3096.39,-67.73,TRADE
VIC1,19/10/2022 11:05,3052.66,-67.68,TRADE
VIC1,19/10/2022 11:10,3087.6,-65,TRADE
VIC1,19/10/2022 11:15,3064.06,-67.67,TRADE
VIC1,19/10/2022 11:20,3055.76,-60,TRADE
VIC1,19/10/2022 11:25,2995.45,-117.64,TRADE
VIC1,19/10/2022 11:30,3035.41,-60,TRADE
VIC1,19/10/2022 11:35,2969.93,-116.93,TRADE
VIC1,19/10/2022 11:40,3035.16,-72.72,TRADE
VIC1,19/10/2022 11:45,3054.6,-65,TRADE
VIC1,19/10/2022 11:50,2981.3,-61.51,TRADE
VIC1,19/10/2022 11:55,2949.15,-251.25,TRADE
VIC1,19/10/2022 12:00,3027.04,-111.62,TRADE
VIC1,19/10/2022 12:05,2967.13,-126.88,TRADE
VIC1,19/10/2022 12:10,2990.3,-60,TRADE
VIC1,19/10/2022 12:15,2865.14,-78.86,TRADE
VIC1,19/10/2022 12:20,2935.32,-65,TRADE
VIC1,19/10/2022 12:25,2936.05,-60,TRADE
VIC1,19/10/2022 12:30,2846.05,-110.11,TRADE
VIC1,19/10/2022 12:35,2976.6,-65,TRADE
VIC1,19/10/2022 12:40,2933.68,-116.22,TRADE
VIC1,19/10/2022 12:45,2936.38,-65,TRADE
VIC1,19/10/2022 12:50,2973.57,-248.14,TRADE
VIC1,19/10/2022 12:55,2953.28,-65,TRADE
VIC1,19/10/2022 13:00,2915.7,-65,TRADE
VIC1,19/10/2022 13:05,2967.29,-65,TRADE
VIC1,19/10/2022 13:10,2963.24,-50,TRADE
VIC1,19/10/2022 13:15,2898.16,-59,TRADE
VIC1,19/10/2022 13:20,2913.46,-60,TRADE
VIC1,19/10/2022 13:25,2955.48,-55.66,TRADE
VIC1,19/10/2022 13:30,2903.3,-57.92,TRADE
VIC1,19/10/2022 13:35,2917.34,-45,TRADE
VIC1,19/10/2022 13:40,2888.71,-60,TRADE
VIC1,19/10/2022 13:45,2960.34,-45,TRADE
VIC1,19/10/2022 13:50,2956.16,-59,TRADE
VIC1,19/10/2022 13:55,2971.02,-50,TRADE
VIC1,19/10/2022 14:00,2985.09,-45,TRADE
VIC1,19/10/2022 14:05,3027.8,-50,TRADE
VIC1,19/10/2022 14:10,3007.08,-59,TRADE
VIC1,19/10/2022 14:15,3050.37,-59,TRADE
VIC1,19/10/2022 14:20,3047.14,-59,TRADE
VIC1,19/10/2022 14:25,3056.06,-59,TRADE
VIC1,19/10/2022 14:30,3098.35,-45,TRADE
VIC1,19/10/2022 14:35,3097.6,-60,TRADE
VIC1,19/10/2022 14:40,3157.03,-59,TRADE
VIC1,19/10/2022 14:45,3223.15,-59,TRADE
VIC1,19/10/2022 14:50,3241.19,-56.8,TRADE
VIC1,19/10/2022 14:55,3308.86,-38,TRADE
VIC1,19/10/2022 15:00,3318.28,-38,TRADE
VIC1,19/10/2022 15:05,3341.15,-59,TRADE
VIC1,19/10/2022 15:10,3379.61,-45,TRADE
VIC1,19/10/2022 15:15,3457.28,-45,TRADE
VIC1,19/10/2022 15:20,3490.47,-59,TRADE
VIC1,19/10/2022 15:25,3552.8,-190.65,TRADE
VIC1,19/10/2022 15:30,3691.22,-145,TRADE
VIC1,19/10/2022 15:35,3675.92,-187.15,TRADE
VIC1,19/10/2022 15:40,3750.16,-181,TRADE
VIC1,19/10/2022 15:45,3840.74,-81.22,TRADE
VIC1,19/10/2022 15:50,3914.58,-60.1,TRADE
VIC1,19/10/2022 15:55,3932.58,-60,TRADE
VIC1,19/10/2022 16:00,3978.25,-59,TRADE
VIC1,19/10/2022 16:05,4074.61,-49.61,TRADE
VIC1,19/10/2022 16:10,4107.83,-38,TRADE
VIC1,19/10/2022 16:15,4147.1,-37.43,TRADE
VIC1,19/10/2022 16:20,4157.43,-21.51,TRADE
VIC1,19/10/2022 16:25,4239.98,8.94,TRADE
VIC1,19/10/2022 16:30,4264.96,0.18,TRADE
VIC1,19/10/2022 16:35,4393.71,136.39,TRADE
VIC1,19/10/2022 16:40,4431.1,145.6,TRADE
VIC1,19/10/2022 16:45,4494.14,183.58,TRADE
VIC1,19/10/2022 16:50,4561.41,181.99,TRADE
VIC1,19/10/2022 16:55,4633.66,137.96,TRADE
VIC1,19/10/2022 17:00,4711.68,160.65,TRADE
VIC1,19/10/2022 17:05,4755.85,133.71,TRADE
VIC1,19/10/2022 17:10,4777.48,115,TRADE
VIC1,19/10/2022 17:15,4801.51,133.78,TRADE
VIC1,19/10/2022 17:20,4903.01,166.2,TRADE
VIC1,19/10/2022 17:25,4991.24,160.25,TRADE
VIC1,19/10/2022 17:30,5017.83,184.61,TRADE
VIC1,19/10/2022 17:35,5084.24,179.51,TRADE
VIC1,19/10/2022 17:40,5094.68,184.96,TRADE
VIC1,19/10/2022 17:45,5109.23,186.76,TRADE
VIC1,19/10/2022 17:50,5138.82,190.07,TRADE
VIC1,19/10/2022 17:55,5125.93,186.64,TRADE
VIC1,19/10/2022 18:00,5178.76,193.25,TRADE
VIC1,19/10/2022 18:05,5103.46,183.54,TRADE
VIC1,19/10/2022 18:10,5164.08,183.76,TRADE
VIC1,19/10/2022 18:15,5123.65,185.23,TRADE
VIC1,19/10/2022 18:20,5130.82,185.55,TRADE
VIC1,19/10/2022 18:25,5166.39,187.54,TRADE
VIC1,19/10/2022 18:30,5140.34,182.45,TRADE
VIC1,19/10/2022 18:35,5159.91,184.05,TRADE
VIC1,19/10/2022 18:40,5191.49,185.67,TRADE
VIC1,19/10/2022 18:45,5176.73,185.85,TRADE
VIC1,19/10/2022 18:50,5208.78,185.78,TRADE
VIC1,19/10/2022 18:55,5212.07,187.76,TRADE
VIC1,19/10/2022 19:00,5198.86,185.96,TRADE
VIC1,19/10/2022 19:05,5231.98,186.14,TRADE
VIC1,19/10/2022 19:10,5223.18,186.48,TRADE
VIC1,19/10/2022 19:15,5229.31,188.12,TRADE
VIC1,19/10/2022 19:20,5281.58,188.19,TRADE
VIC1,19/10/2022 19:25,5242.78,189.89,TRADE
VIC1,19/10/2022 19:30,5198.93,160.39,TRADE
VIC1,19/10/2022 19:35,5250.18,165.83,TRADE
VIC1,19/10/2022 19:40,5240.33,169.35,TRADE
VIC1,19/10/2022 19:45,5226.34,155.4,TRADE
VIC1,19/10/2022 19:50,5222.4,164.32,TRADE
VIC1,19/10/2022 19:55,5230.03,152.13,TRADE
VIC1,19/10/2022 20:00,5122.8,144.58,TRADE
VIC1,19/10/2022 20:05,5132.27,179.49,TRADE
VIC1,19/10/2022 20:10,5099.2,163.18,TRADE
VIC1,19/10/2022 20:15,5124.39,157.17,TRADE
VIC1,19/10/2022 20:20,5117.89,149.48,TRADE
VIC1,19/10/2022 20:25,5034.6,140.52,TRADE
VIC1,19/10/2022 20:30,5044.5,138.99,TRADE
VIC1,19/10/2022 20:35,5063.44,141.68,TRADE
VIC1,19/10/2022 20:40,4996.03,141.6,TRADE
VIC1,19/10/2022 20:45,4984.24,156.92,TRADE
VIC1,19/10/2022 20:50,4896.83,138.91,TRADE
VIC1,19/10/2022 20:55,4852.46,137.5,TRADE
VIC1,19/10/2022 21:00,4790.64,133.49,TRADE
VIC1,19/10/2022 21:05,4806.78,181.78,TRADE
VIC1,19/10/2022 21:10,4723.79,179.9,TRADE
VIC1,19/10/2022 21:15,4707.29,176.09,TRADE
VIC1,19/10/2022 21:20,4719.69,148.38,TRADE
VIC1,19/10/2022 21:25,4652.19,150.65,TRADE
VIC1,19/10/2022 21:30,4634.06,135.62,TRADE
VIC1,19/10/2022 21:35,4576.88,175.91,TRADE
VIC1,19/10/2022 21:40,4506.89,172.44,TRADE
VIC1,19/10/2022 21:45,4528.16,143.75,TRADE
VIC1,19/10/2022 21:50,4492.88,138.7,TRADE
VIC1,19/10/2022 21:55,4483.99,129.57,TRADE
VIC1,19/10/2022 22:00,4429.28,128.79,TRADE
VIC1,19/10/2022 22:05,4432.21,170.4,TRADE
VIC1,19/10/2022 22:10,4407.42,169.19,TRADE
VIC1,19/10/2022 22:15,4392.84,167.74,TRADE
VIC1,19/10/2022 22:20,4300.67,73.57,TRADE
VIC1,19/10/2022 22:25,4293.53,114.36,TRADE
VIC1,19/10/2022 22:30,4295.84,19.13,TRADE
VIC1,19/10/2022 22:35,4303.06,85.25,TRADE
VIC1,19/10/2022 22:40,4335.17,85.89,TRADE
VIC1,19/10/2022 22:45,4214.05,9.2,TRADE
VIC1,19/10/2022 22:50,4276.96,100.37,TRADE
VIC1,19/10/2022 22:55,4280.02,19.13,TRADE
VIC1,19/10/2022 23:00,4256.99,19.13,TRADE
VIC1,19/10/2022 23:05,4336.11,85.25,TRADE
VIC1,19/10/2022 23:10,4373.85,85.25,TRADE
VIC1,19/10/2022 23:15,4439.01,19.13,TRADE
VIC1,19/10/2022 23:20,4477.66,19.13,TRADE
VIC1,19/10/2022 23:25,4475.89,19.13,TRADE
VIC1,19/10/2022 23:30,4408.86,19.13,TRADE
VIC1,19/10/2022 23:35,4477.96,19.13,TRADE
VIC1,19/10/2022 23:40,4464.66,19.13,TRADE
VIC1,19/10/2022 23:45,4411.17,100.27,TRADE
VIC1,19/10/2022 23:50,4317.4,8.94,TRADE
VIC1,19/10/2022 23:55,4280.72,9.2,TRADE
VIC1,20/10/2022 0:00,4291.77,9.2,TRADE
VIC1,20/10/2022 0:05,4300.94,9.2,TRADE
VIC1,20/10/2022 0:10,4284.33,9.2,TRADE
VIC1,20/10/2022 0:15,4206.21,9.2,TRADE
VIC1,20/10/2022 0:20,4242.84,60.2,TRADE
VIC1,20/10/2022 0:25,4262.55,19.13,TRADE
VIC1,20/10/2022 0:30,4206.85,9.2,TRADE
VIC1,20/10/2022 0:35,4189.19,9.2,TRADE
VIC1,20/10/2022 0:40,4119.64,9.2,TRADE
